node_a,node_b,relation
1730,3045,equivalent
1028,3527,incomparable
3958,4036,stronger
3032,838,weaker
852,1581,stronger
1117,2818,stronger
31,1617,stronger
3255,4293,incomparable
194,3301,incomparable
1618,3743,incomparable
1912,1746,incomparable
1148,1350,equivalent
1996,3137,stronger
2567,3892,incomparable
934,78,stronger
3611,895,incomparable
3986,18,stronger
3960,2769,stronger
536,971,equivalent
1592,3461,weaker
1595,2978,equivalent
84,847,weaker
2264,858,incomparable
3613,1907,stronger
722,3578,weaker
3948,4637,incomparable
4243,1522,stronger
3684,1558,incomparable
3983,659,incomparable
3396,1091,stronger
359,493,stronger
247,3470,weaker
75,734,stronger
1331,1592,equivalent
582,3948,weaker
3966,3873,weaker
2235,4442,weaker
506,920,stronger
3384,2959,stronger
206,4600,incomparable
2463,4077,incomparable
1458,586,stronger
3662,4401,incomparable
3428,33,stronger
401,4287,weaker
4632,3175,stronger
34,329,weaker
3031,4534,weaker
3719,1902,incomparable
3077,2435,incomparable
2488,2040,incomparable
3713,4339,weaker
1175,2368,incomparable
204,4123,weaker
1009,2830,stronger
4056,1672,incomparable
4142,3698,incomparable
3871,1892,stronger
3496,4489,incomparable
443,3358,incomparable
2857,567,stronger
3184,2682,incomparable
400,278,stronger
2437,1701,weaker
435,464,incomparable
2506,2969,stronger
4132,3360,stronger
4586,2776,incomparable
761,634,incomparable
649,4365,incomparable
2103,3518,incomparable
1922,4638,incomparable
1741,2348,equivalent
719,1162,stronger
3360,1568,stronger
1718,2364,incomparable
1355,2312,stronger
3075,4028,incomparable
4193,3232,incomparable
4663,3935,incomparable
1139,967,equivalent
437,695,incomparable
3751,635,incomparable
2429,655,weaker
3530,4608,incomparable
739,3477,weaker
2207,2528,stronger
3334,1286,incomparable
171,3959,weaker
2900,4212,incomparable
2382,3283,weaker
3872,2093,incomparable
200,2445,weaker
797,449,weaker
3987,4295,weaker
4429,2950,stronger
4079,851,incomparable
2322,1697,incomparable
2950,2986,equivalent
4476,4459,incomparable
4474,1380,stronger
3471,1934,incomparable
986,4293,weaker
279,4431,weaker
3426,471,stronger
549,2040,incomparable
4589,1138,stronger
3797,2858,incomparable
3439,3150,incomparable
2912,3633,incomparable
4037,4008,equivalent
2151,2754,equivalent
331,1588,stronger
3902,1339,stronger
3950,3073,incomparable
1369,2718,equivalent
1237,347,incomparable
3155,358,incomparable
3590,286,incomparable
4596,215,incomparable
1903,3591,weaker
3988,332,weaker
2905,2812,weaker
4164,3941,incomparable
3691,1277,stronger
3087,2294,incomparable
4276,4182,incomparable
4281,4526,stronger
4427,379,incomparable
833,644,stronger
1378,2430,incomparable
1471,2621,stronger
934,696,stronger
724,1640,weaker
1916,3237,stronger
166,2810,stronger
1945,1723,stronger
1033,2395,stronger
4412,2730,stronger
3357,3094,incomparable
950,640,weaker
4637,2848,incomparable
4368,4121,incomparable
4075,2556,stronger
2671,3520,weaker
4261,3500,weaker
439,875,incomparable
231,1892,stronger
3092,4516,incomparable
1552,3899,incomparable
2968,2760,stronger
2319,2314,incomparable
347,1286,incomparable
4644,4177,stronger
2536,4234,incomparable
344,2708,stronger
788,3853,weaker
790,1482,weaker
838,3216,stronger
3694,1524,stronger
79,2410,weaker
227,3062,weaker
2589,81,equivalent
835,4608,incomparable
2955,2124,weaker
4011,3860,equivalent
1886,338,weaker
4099,297,stronger
1700,4120,weaker
2249,4362,incomparable
991,425,weaker
2116,800,stronger
3518,3927,incomparable
2620,333,weaker
3055,261,incomparable
1028,1246,stronger
2598,2237,equivalent
1194,2447,weaker
2266,1498,incomparable
1582,4249,weaker
250,4335,incomparable
3044,1011,stronger
589,3801,weaker
2125,2956,incomparable
4071,2571,incomparable
2446,3536,incomparable
2740,1539,weaker
73,3884,incomparable
577,3417,weaker
4558,1346,stronger
4200,1638,incomparable
4675,2685,incomparable
3467,555,stronger
1626,10,weaker
160,96,stronger
3489,4286,incomparable
4246,293,stronger
2885,1139,stronger
3750,2341,stronger
2623,1139,stronger
646,4685,incomparable
2253,108,incomparable
398,4583,weaker
123,214,weaker
2958,1617,stronger
1767,1154,equivalent
1855,1001,stronger
1641,2735,stronger
755,656,weaker
2381,293,stronger
1776,4091,incomparable
2894,3295,incomparable
1495,3849,weaker
4296,6,stronger
3186,4635,weaker
349,153,incomparable
189,2904,equivalent
2276,1970,incomparable
146,4520,incomparable
1556,2812,incomparable
3705,504,incomparable
1117,2176,stronger
1241,1488,incomparable
4291,3045,stronger
4506,1,weaker
2109,2207,weaker
404,3997,weaker
150,1606,equivalent
272,3289,weaker
1858,1807,stronger
4604,2229,stronger
4127,4519,incomparable
230,3063,weaker
3265,2834,stronger
521,1549,equivalent
1594,3454,incomparable
486,2494,weaker
307,1031,incomparable
468,1888,weaker
3615,1900,incomparable
3431,93,stronger
1500,786,weaker
4251,3804,weaker
3659,3892,stronger
1054,2951,stronger
4421,4215,stronger
3951,1068,incomparable
458,3829,incomparable
355,2950,stronger
1771,1811,weaker
2984,2033,equivalent
530,3705,weaker
16,3484,incomparable
3737,550,stronger
3260,2840,stronger
4418,3163,incomparable
1539,1653,incomparable
3430,807,stronger
2275,1,weaker
2817,2270,weaker
1977,2818,stronger
3742,1833,incomparable
1321,3645,weaker
3726,3020,stronger
2597,3435,weaker
1422,1253,weaker
340,2268,incomparable
4510,3102,incomparable
2215,889,weaker
869,3521,incomparable
513,2196,stronger
676,3126,stronger
862,98,stronger
404,3192,stronger
435,2505,stronger
3165,3892,weaker
569,2505,equivalent
2833,3153,equivalent
1928,832,weaker
205,1262,incomparable
1559,2655,weaker
2638,2685,incomparable
1700,416,weaker
2686,1413,stronger
4346,2886,incomparable
677,1257,incomparable
276,159,weaker
2738,3266,weaker
4283,1783,stronger
2664,873,incomparable
1485,3645,incomparable
2944,3142,incomparable
1846,2870,incomparable
4523,3687,incomparable
798,2715,equivalent
3701,869,incomparable
3215,3605,weaker
4070,4119,stronger
4650,264,incomparable
520,4656,incomparable
2712,2984,stronger
4064,4304,weaker
3728,1911,stronger
4311,4181,stronger
1391,196,stronger
3867,3009,stronger
2793,879,weaker
513,452,incomparable
532,4666,weaker
3608,274,incomparable
2973,1978,stronger
3319,171,stronger
3816,977,incomparable
4404,1147,stronger
820,2100,incomparable
4572,3175,stronger
501,1566,stronger
1406,4641,weaker
1139,4297,weaker
4578,2431,stronger
1515,612,stronger
1441,3881,incomparable
1219,1782,equivalent
2585,4498,weaker
3909,3770,incomparable
2576,1002,stronger
2063,3635,incomparable
4291,2374,stronger
1316,2654,incomparable
2331,4581,incomparable
4108,2667,incomparable
856,4359,incomparable
374,4615,incomparable
1334,227,stronger
239,4390,weaker
1660,1151,stronger
672,3491,incomparable
3076,12,stronger
1964,4006,incomparable
1364,2321,equivalent
3096,3108,incomparable
1826,4072,incomparable
2149,3005,equivalent
3990,1106,stronger
633,530,stronger
2809,3051,weaker
2463,2414,stronger
940,1212,weaker
2148,1090,incomparable
4097,2666,incomparable
2741,1604,stronger
3575,3493,weaker
2739,777,stronger
4382,3027,stronger
1118,3204,equivalent
4349,635,incomparable
303,776,equivalent
1667,1167,incomparable
908,361,weaker
507,17,equivalent
395,3748,incomparable
1883,4175,incomparable
2482,562,incomparable
145,2819,equivalent
3056,834,incomparable
1853,3020,stronger
2763,23,weaker
2537,3652,weaker
128,371,weaker
2982,4268,incomparable
3756,1410,incomparable
213,4616,incomparable
2971,3355,weaker
765,2877,incomparable
1971,4180,weaker
2747,4401,weaker
4299,117,incomparable
4230,4484,incomparable
4627,3366,stronger
2174,567,equivalent
630,2460,incomparable
673,844,weaker
3864,1128,stronger
3284,2539,stronger
1988,562,weaker
508,4160,incomparable
2640,3191,equivalent
964,993,stronger
1165,2969,stronger
3357,1297,stronger
2280,2656,incomparable
2223,3842,weaker
4129,4028,stronger
2467,2482,incomparable
391,4514,incomparable
4627,1272,incomparable
2499,2205,stronger
3883,1528,incomparable
3160,1133,weaker
355,1824,stronger
740,3355,incomparable
2901,3124,equivalent
1492,2990,incomparable
4055,1985,stronger
2646,1851,incomparable
409,2060,incomparable
77,567,equivalent
1159,306,equivalent
240,2251,weaker
238,1424,stronger
2535,2020,equivalent
2540,112,incomparable
2127,4669,incomparable
907,3468,incomparable
769,1814,stronger
2000,1861,incomparable
3784,1872,incomparable
3156,1549,equivalent
828,4114,incomparable
2022,4094,weaker
3787,3109,stronger
3677,497,stronger
3544,3351,stronger
527,1153,equivalent
4589,764,stronger
1779,3555,weaker
1330,1477,weaker
652,2353,stronger
3066,3726,incomparable
430,254,stronger
1925,3380,incomparable
3153,4634,weaker
3752,1021,incomparable
2093,712,stronger
4563,482,stronger
3532,2186,incomparable
4303,2063,incomparable
4241,1185,stronger
1500,2827,equivalent
3950,2699,incomparable
3697,2253,incomparable
4511,2766,stronger
92,4581,weaker
2768,1790,weaker
1623,948,stronger
301,1722,weaker
884,3992,weaker
1786,188,equivalent
1739,2062,weaker
1735,600,equivalent
78,3370,incomparable
4123,1314,stronger
67,737,equivalent
3135,1210,equivalent
898,665,incomparable
2914,1211,equivalent
4571,3167,incomparable
2284,815,stronger
2067,3032,stronger
1819,2930,equivalent
4023,329,incomparable
1275,1554,stronger
2505,4197,weaker
4155,256,incomparable
1453,1826,incomparable
1957,1359,equivalent
1308,913,equivalent
3622,924,stronger
4585,3223,stronger
3027,2966,equivalent
2576,815,stronger
356,1405,incomparable
1777,610,equivalent
75,4361,incomparable
415,4429,incomparable
485,3478,weaker
4664,3866,incomparable
712,4423,weaker
2176,4264,weaker
2127,3059,incomparable
1222,738,equivalent
167,1102,stronger
2154,718,equivalent
841,3490,incomparable
3874,3188,incomparable
3991,3773,weaker
4220,1381,stronger
2609,3742,incomparable
1341,1369,equivalent
4691,966,stronger
3626,642,incomparable
2678,4101,incomparable
2066,2002,stronger
2584,3685,incomparable
2322,3685,incomparable
3557,4420,weaker
4565,1012,stronger
3500,1442,incomparable
477,4152,incomparable
2092,190,weaker
3520,4538,incomparable
3575,4245,equivalent
4093,1956,stronger
2737,1648,incomparable
3494,873,incomparable
4332,1972,stronger
2625,4625,weaker
4228,3312,weaker
2545,4107,weaker
4553,628,incomparable
4043,3532,weaker
3742,4358,weaker
48,2699,incomparable
3926,503,incomparable
1264,3192,stronger
2435,1468,incomparable
3856,2393,incomparable
3083,191,stronger
3883,52,incomparable
3850,104,incomparable
1374,2017,stronger
3480,3045,stronger
2592,139,stronger
2062,4111,incomparable
486,831,weaker
1329,2274,weaker
4185,2834,stronger
1692,2326,stronger
3405,3625,stronger
538,2684,weaker
720,2166,equivalent
3538,4154,incomparable
1234,2387,stronger
831,1216,stronger
681,3901,weaker
4289,1844,stronger
3434,3050,incomparable
22,323,weaker
3127,1587,weaker
2435,2757,equivalent
4684,2373,incomparable
1248,1504,incomparable
3693,1998,stronger
425,3157,stronger
93,2418,equivalent
2376,3116,incomparable
3749,1341,stronger
3329,4165,incomparable
308,128,stronger
2226,139,equivalent
4363,2732,stronger
1541,36,equivalent
486,2120,equivalent
916,1704,stronger
3538,2060,incomparable
2416,1202,weaker
3625,2214,stronger
1717,1201,equivalent
337,1997,stronger
3437,2917,incomparable
2009,2541,incomparable
1842,149,stronger
2458,2367,stronger
2850,905,stronger
3992,695,incomparable
2220,509,equivalent
1898,458,incomparable
3725,1105,stronger
191,3865,weaker
3324,3979,incomparable
65,4692,incomparable
1266,3399,incomparable
2661,1383,incomparable
2642,1141,weaker
2986,1705,weaker
42,1298,stronger
1425,1931,weaker
4382,4263,incomparable
1307,929,stronger
2704,3712,weaker
4020,649,incomparable
1668,4318,incomparable
3578,304,stronger
4653,2282,incomparable
69,88,equivalent
310,3183,stronger
518,2166,equivalent
1337,17,equivalent
1877,1459,weaker
2596,1146,weaker
2016,2557,equivalent
1166,135,equivalent
1731,3327,incomparable
2708,798,equivalent
1469,3327,incomparable
423,3999,incomparable
1655,299,stronger
445,3758,incomparable
1460,1521,incomparable
1214,2808,weaker
1250,2465,incomparable
865,3563,incomparable
4592,2918,stronger
1531,1172,stronger
1390,1,weaker
1049,3872,incomparable
691,4164,weaker
276,3168,stronger
259,3753,incomparable
3688,3451,incomparable
937,1187,equivalent
1331,360,weaker
42,3526,weaker
1028,551,stronger
718,1823,equivalent
3973,3812,stronger
4510,1573,incomparable
2060,2455,incomparable
1676,1526,incomparable
3503,1419,stronger
1312,1249,incomparable
3001,3652,weaker
415,2953,stronger
2982,3410,incomparable
2884,623,incomparable
4673,4196,incomparable
3508,2702,incomparable
2140,2569,stronger
1940,4201,weaker
173,4359,weaker
3363,1789,stronger
2203,639,incomparable
2960,618,incomparable
219,2260,incomparable
4658,2575,incomparable
647,3461,incomparable
570,1551,equivalent
4491,3401,incomparable
1108,2358,equivalent
3692,2230,stronger
4599,2934,stronger
4416,3227,incomparable
4402,3329,incomparable
2948,2486,weaker
3529,3929,incomparable
1380,3985,weaker
1414,2815,equivalent
2486,1866,equivalent
3675,3754,stronger
3327,2482,incomparable
359,1489,incomparable
3891,2066,incomparable
3325,3375,incomparable
1150,3708,incomparable
1917,4375,weaker
3920,552,stronger
3431,4525,incomparable
4047,2579,incomparable
585,489,weaker
1922,23,incomparable
2586,3,incomparable
2935,157,weaker
1939,192,equivalent
3007,33,stronger
2346,3734,weaker
1534,2358,equivalent
3440,2544,stronger
3029,1512,stronger
601,4405,weaker
2158,4437,weaker
2476,3026,stronger
4656,3037,stronger
2135,4453,incomparable
4069,1025,incomparable
2742,1455,weaker
2384,993,equivalent
1838,4432,incomparable
3104,1282,equivalent
688,3246,equivalent
189,115,weaker
2026,4668,weaker
3122,1861,incomparable
1542,4289,weaker
392,1383,incomparable
4119,738,stronger
1338,2015,equivalent
1689,552,equivalent
2814,927,equivalent
1556,962,incomparable
661,3493,incomparable
2182,3868,incomparable
3863,2246,incomparable
103,4663,incomparable
1082,3523,incomparable
760,3472,weaker
2640,2467,weaker
3474,4356,incomparable
4422,897,incomparable
1908,74,stronger
4571,4403,weaker
3339,1687,incomparable
4194,2201,stronger
1208,4012,weaker
370,2913,incomparable
2161,897,incomparable
3783,2078,incomparable
4675,3413,stronger
3421,184,stronger
868,1096,incomparable
4027,3377,stronger
255,3313,incomparable
3977,1570,stronger
3040,2155,equivalent
2395,3171,weaker
3288,3977,stronger
4222,1374,incomparable
1298,4063,weaker
940,4355,weaker
2053,3407,incomparable
757,3150,incomparable
4614,3295,incomparable
3205,3161,incomparable
2682,1134,stronger
799,3561,weaker
307,1409,stronger
3457,4136,incomparable
3875,3895,incomparable
2927,938,weaker
1965,2247,weaker
2668,4619,incomparable
213,993,stronger
3229,4686,weaker
3204,4629,weaker
4453,344,stronger
1223,1795,stronger
20,3981,weaker
259,2277,incomparable
3583,461,incomparable
3772,1114,stronger
1592,1103,equivalent
2935,425,weaker
1763,4368,incomparable
3941,3552,incomparable
3918,3568,stronger
626,4141,incomparable
297,2919,weaker
483,3863,incomparable
2854,436,incomparable
2415,3772,incomparable
4672,2495,stronger
3994,3563,stronger
499,3807,weaker
1968,1740,weaker
428,1123,stronger
2033,2135,weaker
488,1174,equivalent
1257,224,incomparable
1298,225,equivalent
785,2858,weaker
2874,4471,incomparable
4070,1114,stronger
231,3238,stronger
364,1138,stronger
4018,924,stronger
434,1877,incomparable
2154,3593,weaker
864,1461,incomparable
2116,857,incomparable
1075,1873,incomparable
712,1821,weaker
1844,169,incomparable
942,2283,weaker
1902,4311,incomparable
2039,2330,incomparable
3226,3583,weaker
1540,697,equivalent
4411,1757,stronger
3279,211,incomparable
2848,3408,incomparable
1358,2346,stronger
1556,641,incomparable
4644,2490,incomparable
3880,1340,stronger
998,1811,weaker
1953,4249,incomparable
617,2119,incomparable
2028,636,weaker
3022,4692,weaker
1367,1119,weaker
3695,3280,incomparable
138,4336,incomparable
482,1894,weaker
986,3679,weaker
303,4403,weaker
141,1601,equivalent
1325,893,incomparable
3572,2126,incomparable
2458,3603,incomparable
2754,2433,equivalent
1162,3346,weaker
1686,4255,weaker
1557,1401,equivalent
2611,812,equivalent
2716,3080,incomparable
231,2433,stronger
2072,534,stronger
1808,2151,equivalent
1796,636,weaker
3487,3866,incomparable
2840,4055,weaker
3062,684,incomparable
959,893,weaker
1280,719,weaker
1464,3280,incomparable
1185,3865,weaker
4017,1587,incomparable
1045,3296,incomparable
2232,4549,incomparable
3605,330,weaker
3989,4642,incomparable
1993,776,stronger
2889,4297,incomparable
2426,2321,equivalent
3892,545,incomparable
1667,3989,incomparable
3470,3296,incomparable
466,2838,stronger
653,2664,incomparable
2807,700,equivalent
1778,3039,weaker
2810,217,weaker
4568,535,stronger
1574,765,weaker
1152,2762,stronger
1540,4564,weaker
3285,2203,incomparable
3324,1377,stronger
1492,1140,stronger
2978,740,weaker
182,3429,incomparable
307,2377,stronger
1000,4061,weaker
2438,2681,weaker
3405,4190,stronger
3107,561,equivalent
3470,4585,incomparable
1001,1253,weaker
2850,2625,stronger
2234,4379,weaker
3256,4067,incomparable
1122,2711,stronger
549,2849,incomparable
1397,4636,weaker
3725,381,incomparable
215,3727,incomparable
4031,1619,stronger
4569,4678,incomparable
3117,3908,weaker
1243,4169,incomparable
3115,3081,incomparable
2351,2685,incomparable
1301,1141,incomparable
1380,2188,equivalent
1285,4580,incomparable
370,1571,incomparable
1433,1068,incomparable
2641,946,equivalent
4478,4001,incomparable
1121,3425,weaker
3877,4535,incomparable
73,3270,incomparable
1791,4159,weaker
2116,1475,incomparable
2524,1300,equivalent
1469,1664,incomparable
1620,4277,weaker
329,1920,stronger
3906,3960,stronger
2008,3635,weaker
571,3897,weaker
3324,572,incomparable
4335,1599,stronger
3108,947,incomparable
4436,4125,incomparable
2822,2805,weaker
2371,654,weaker
2639,3852,weaker
3262,633,incomparable
3902,3437,stronger
4633,2195,incomparable
